Price,Adj Close,Close,High,Low,Open,Volume
2022-02-09,356.7572326660156,366.7300109863281,366.80999755859375,362.1199951171875,363.760009765625,55766400
2022-02-10,348.682861328125,358.42999267578125,366.489990234375,356.5400085449219,359.5199890136719,112468500
2022-02-11,337.6221618652344,347.05999755859375,360.07000732421875,345.79998779296875,358.42999267578125,101569100
2022-02-14,338.0404052734375,347.489990234375,350.9800109863281,343.8900146484375,346.489990234375,80254400
2022-02-15,346.44549560546875,356.1300048828125,356.3699951171875,351.82000732421875,352.9100036621094,55128800
2022-02-16,346.3578796386719,356.0400085449219,357.0899963378906,350.7099914550781,353.82000732421875,58947100
2022-02-17,336.05596923828125,345.45001220703125,353.4599914550781,345.0199890136719,352.739990234375,61801400
2022-02-18,332.2230224609375,341.510009765625,346.80999755859375,339.1400146484375,346.4100036621094,80001500
2022-02-22,328.8863220214844,338.0799865722656,344.0400085449219,334.3500061035156,338.489990234375,85967100
2022-02-23,320.4618225097656,329.4200134277344,342.17999267578125,329.1000061035156,341.32000732421875,86215400
2022-02-24,331.23077392578125,340.489990234375,341.0400085449219,318.260009765625,318.8399963378906,130614100
2022-02-25,336.3671875,345.7699890136719,345.9800109863281,337.3900146484375,341.30999755859375,78842100
2022-02-28,337.3691711425781,346.79998779296875,348.5400085449219,341.32000732421875,342.510009765625,77515500
2022-03-01,332.20355224609375,341.489990234375,348.0799865722656,338.8999938964844,345.75,67407000
2022-03-02,337.7778015136719,347.2200012207031,348.5899963378906,340.239990234375,343.0799865722656,70609000
2022-03-03,332.9526672363281,342.260009765625,350.0400085449219,340.3500061035156,349.92999267578125,71089400
2022-03-04,328.12750244140625,337.29998779296875,341.30999755859375,334.9200134277344,339.8399963378906,76936300
2022-03-07,316.0257873535156,324.8599853515625,338.4800109863281,324.6499938964844,337.2900085449219,89933800
2022-03-08,314.556884765625,323.3500061035156,333.2099914550781,319.94000244140625,324.04998779296875,116153900
2022-03-09,325.8802795410156,334.989990234375,336.3800048828125,329.0899963378906,331.75,64723400
2022-03-10,322.2615661621094,331.2699890136719,332.510009765625,326.7099914550781,330.82000732421875,69362700
2022-03-11,315.5782775878906,324.3999938964844,334.6400146484375,323.8999938964844,334.32000732421875,66228400
2022-03-14,309.51776123046875,318.1700134277344,326.5899963378906,317.45001220703125,323.1300048828125,79802600
2022-03-15,319.226318359375,328.1499938964844,328.95001220703125,319.2300109863281,320.8800048828125,76471000
2022-03-16,331.0653991699219,340.32000732421875,340.44000244140625,328.3999938964844,332.1700134277344,105243000
2022-03-17,335.0733337402344,344.44000244140625,344.5,337.0400085449219,338.3699951171875,67810000
2022-03-18,341.9316101074219,351.489990234375,351.7900085449219,341.54998779296875,342.739990234375,85446300
2022-03-21,340.9809875488281,350.0799865722656,352.4800109863281,345.5799865722656,350.20001220703125,73799100
2022-03-22,347.68218994140625,356.9599914550781,357.8500061035156,350.20001220703125,350.5899963378906,63345900
2022-03-23,342.68548583984375,351.8299865722656,357.6600036621094,351.7699890136719,354.010009765625,70615500
2022-03-24,350.30224609375,359.6499938964844,359.70001220703125,351.5899963378906,353.79998779296875,53555300
2022-03-25,350.0101318359375,359.3500061035156,360.6700134277344,354.94000244140625,359.5899963378906,57584200
2022-03-28,355.4255065917969,364.9100036621094,365.010009765625,358.07000732421875,359.3399963378906,56833900
2022-03-29,361.5423889160156,371.19000244140625,371.8299865722656,366.05999755859375,368.8999938964844,68073000
2022-03-30,357.54888916015625,367.0899963378906,370.9800109863281,365.57000732421875,369.2799987792969,68757700
2022-03-31,353.1171875,362.5400085449219,367.6000061035156,361.67999267578125,367.239990234375,67011400
2022-04-01,352.4451599121094,361.8500061035156,363.6099853515625,358.5899963378906,362.80999755859375,54527800
2022-04-04,359.7015075683594,369.29998779296875,369.30999755859375,362.44000244140625,362.7099914550781,45950200
2022-04-05,351.7145690917969,361.1000061035156,368.5400085449219,359.92999267578125,367.80999755859375,62738700
2022-04-06,344.078369140625,353.260009765625,356.7799987792969,350.55999755859375,355.6499938964844,90077100
2022-04-07,344.8965148925781,354.1000061035156,356.3500061035156,348.69000244140625,352.239990234375,63777400
2022-04-08,340.0751647949219,349.1499938964844,353.0899963378906,348.5,352.32000732421875,61956100
2022-04-11,332.0298767089844,340.8900146484375,345.75,340.5400085449219,344.80999755859375,66107400
2022-04-12,330.6272888183594,339.45001220703125,347.69000244140625,338.0400085449219,345.760009765625,72790200
2022-04-13,337.3479919433594,346.3500061035156,347.42999267578125,339.05999755859375,339.79998779296875,61367800
2022-04-14,329.6337890625,338.42999267578125,346.9700012207031,338.2099914550781,346.44000244140625,73519400
2022-04-18,329.8870849609375,338.69000244140625,341.0400085449219,335.7900085449219,337.3500061035156,58560600
2022-04-19,337.2602233886719,346.260009765625,346.8500061035156,336.9800109863281,338.0299987792969,56515700
2022-04-20,332.3415832519531,341.2099914550781,347.55999755859375,339.9599914550781,347.0899963378906,65500000
2022-04-21,325.4650573730469,334.1499938964844,347.8699951171875,333.20001220703125,345.19000244140625,75801000
2022-04-22,316.9424743652344,325.3999938964844,335.55999755859375,324.9599914550781,334.30999755859375,82562100
2022-04-25,321.0138244628906,329.5799865722656,329.8999938964844,322.42999267578125,323.7300109863281,101755900
2022-04-26,308.897216796875,317.1400146484375,327.6600036621094,316.8599853515625,327.4700012207031,105819600
2022-04-27,308.5270690917969,316.760009765625,322.8800048828125,315.0,317.239990234375,111204200
2022-04-28,319.48468017578125,328.010009765625,329.8900146484375,317.5199890136719,321.8500061035156,99450000
2022-04-29,305.1082763671875,313.25,327.2300109863281,312.6000061035156,323.70001220703125,91977900
2022-05-02,310.2023010253906,318.4800109863281,318.7200012207031,309.6499938964844,312.8299865722656,115511800
2022-05-03,310.5335388183594,318.82000732421875,321.1700134277344,315.9800109863281,318.5,78185500
2022-05-04,321.0332946777344,329.6000061035156,330.2900085449219,313.8900146484375,319.30999755859375,116083400
2022-05-05,304.8647766113281,313.0,325.25,309.6199951171875,325.1700134277344,154607400
2022-05-06,301.21221923828125,309.25,315.0899963378906,305.1099853515625,310.95001220703125,139572800
2022-05-09,289.42669677734375,297.1499938964844,309.3500061035156,295.7200012207031,303.4800109863281,113387300
2022-05-10,292.9429016113281,300.760009765625,305.760009765625,296.57000732421875,304.510009765625,124124600
2022-05-11,284.2547912597656,291.8399963378906,304.0899963378906,290.95001220703125,298.44000244140625,140326100
2022-05-12,283.5826416015625,291.1499938964844,295.75,284.94000244140625,287.45001220703125,120910900
2022-05-13,294.0921936035156,301.94000244140625,303.0,294.0799865722656,295.7200012207031,83684900
2022-05-16,290.6831970214844,298.44000244140625,302.260009765625,297.1300048828125,300.1499938964844,59190400
2022-05-17,298.2123107910156,306.1700134277344,306.55999755859375,300.54998779296875,304.45001220703125,62715300
2022-05-18,283.572998046875,291.1400146484375,302.25,289.8500061035156,301.5400085449219,79477100
2022-05-19,282.053466796875,289.5799865722656,294.3900146484375,287.5799865722656,289.2900085449219,79920700
2022-05-20,281.1768798828125,288.67999267578125,293.79998779296875,280.2099914550781,293.1300048828125,91764200
2022-05-23,285.8521423339844,293.4800109863281,293.8699951171875,287.2900085449219,289.75,63648400
2022-05-24,279.7742919921875,287.239990234375,288.8599853515625,282.25,288.1300048828125,73491100
2022-05-25,283.6897888183594,291.260009765625,293.3900146484375,285.5,285.7099914550781,67144500
2022-05-26,291.5500793457031,299.3299865722656,300.9200134277344,290.1499938964844,290.44000244140625,59462200
2022-05-27,301.0660705566406,309.1000061035156,309.25,302.4200134277344,302.5400085449219,66985600
2022-05-31,300.2674560546875,308.2799987792969,311.3299865722656,304.3299865722656,309.07000732421875,60968300
2022-06-01,298.04669189453125,306.0,312.6499938964844,303.7300109863281,310.4700012207031,65341700
2022-06-02,306.2088928222656,314.3800048828125,314.55999755859375,303.3999938964844,304.8500061035156,59291300
2022-06-03,298.24151611328125,306.20001220703125,310.4700012207031,304.9200134277344,309.0299987792969,60914700
2022-06-06,299.2350158691406,307.2200012207031,312.3500061035156,305.6199951171875,310.75,51785000
2022-06-07,301.816162109375,309.8699951171875,310.6700134277344,302.69000244140625,303.80999755859375,44900300
2022-06-08,299.6441650390625,307.6400146484375,311.7200012207031,306.7699890136719,309.04998779296875,38342100
2022-06-09,291.61822509765625,299.3999938964844,309.04998779296875,299.2300109863281,305.9100036621094,55900500
2022-06-10,281.332763671875,288.8399963378906,294.8699951171875,288.3800048828125,293.6499938964844,85963500
2022-06-13,268.25177001953125,275.4100036621094,282.3399963378906,274.5299987792969,279.75,94442000
2022-06-14,268.7388000488281,275.9100036621094,278.6600036621094,273.3399963378906,277.6600036621094,64697500
2022-06-15,275.4496765136719,282.79998779296875,286.8299865722656,276.6099853515625,279.4200134277344,86051400
2022-06-16,264.3363037109375,271.3900146484375,276.05999755859375,269.2799987792969,275.5899963378906,81910300
2022-06-17,267.55047607421875,274.69000244140625,277.19000244140625,270.510009765625,272.17999267578125,82703400
2022-06-21,274.3006896972656,281.0799865722656,283.45001220703125,278.6400146484375,278.75,51633700
2022-06-22,273.90057373046875,280.6700134277344,285.17999267578125,277.9100036621094,278.5199890136719,67472900
2022-06-23,277.979736328125,284.8500061035156,285.7200012207031,280.30999755859375,283.2099914550781,57457800
2022-06-24,287.5043640136719,294.6099853515625,295.0400085449219,287.5,287.739990234375,58422300
2022-06-27,285.396484375,292.45001220703125,296.5799865722656,291.2900085449219,296.0,54151500
2022-06-28,276.7013854980469,283.5400085449219,295.6499938964844,283.3500061035156,293.0,61609800
2022-06-29,276.9551086425781,283.79998779296875,285.3399963378906,280.8399963378906,283.3999938964844,57302700
2022-06-30,273.5199279785156,280.2799987792969,283.94000244140625,275.7799987792969,280.75,79313600
2022-07-01,275.3253479003906,282.1300048828125,282.5299987792969,277.0299987792969,278.95001220703125,56675100
2022-07-05,280.038818359375,286.9599914550781,287.0799865722656,276.75,278.30999755859375,61829300
2022-07-06,281.8345031738281,288.79998779296875,290.95001220703125,285.5899963378906,287.3500061035156,63194700
2022-07-07,287.86541748046875,294.9800109863281,295.70001220703125,289.6300048828125,289.6300048828125,56620100
2022-07-08,288.22650146484375,295.3500061035156,296.75,291.1199951171875,292.0799865722656,59895500
2022-07-11,282.0687255859375,289.0400085449219,293.1099853515625,288.1400146484375,292.8800048828125,55273900
2022-07-12,279.33624267578125,286.239990234375,292.2799987792969,284.6099853515625,290.32000732421875,55797100
2022-07-13,278.7604064941406,285.6499938964844,288.04998779296875,280.0199890136719,280.6000061035156,73939400
2022-07-14,279.755859375,286.6700134277344,287.55999755859375,279.79998779296875,282.989990234375,63741800
2022-07-15,284.8304443359375,291.8699951171875,291.9800109863281,288.0799865722656,289.7300109863281,63818100
2022-07-18,282.41998291015625,289.3999938964844,296.1600036621094,288.20001220703125,294.7200012207031,59519600
2022-07-19,291.10540771484375,298.29998779296875,298.6000061035156,291.4700012207031,293.1099853515625,55172600
2022-07-20,295.7212829589844,303.0299987792969,304.239990234375,297.92999267578125,298.7300109863281,67769400
2022-07-21,299.96630859375,307.3800048828125,307.44000244140625,300.7799987792969,303.5,55049400
2022-07-22,294.70635986328125,301.989990234375,308.54998779296875,300.1199951171875,306.42999267578125,57127700
2022-07-25,293.02783203125,300.2699890136719,302.5,298.2200012207031,302.0199890136719,40582400
2022-07-26,287.2701416015625,294.3699951171875,298.7900085449219,293.5400085449219,298.5299987792969,50074100
2022-07-27,299.41009521484375,306.80999755859375,308.5400085449219,298.4599914550781,299.0400085449219,69304400
2022-07-28,302.3377380371094,309.80999755859375,310.3999938964844,302.75,306.5899963378906,55139900
2022-07-29,307.8514404296875,315.4599914550781,316.3900146484375,309.92999267578125,311.3900146484375,57501000
2022-08-01,307.66607666015625,315.2699890136719,318.80999755859375,312.5299987792969,313.6499938964844,46358800
2022-08-02,306.74871826171875,314.3299865722656,318.54998779296875,311.8399963378906,312.9200134277344,48676500
2022-08-03,315.1021728515625,322.8900146484375,323.7300109863281,315.989990234375,316.04998779296875,53735700
2022-08-04,316.5758056640625,324.3999938964844,324.7200012207031,320.7699890136719,322.9700012207031,38973700
2022-08-05,313.98974609375,321.75,323.8299865722656,318.3900146484375,319.19000244140625,53894000
2022-08-08,312.9748229980469,320.7099914550781,326.4700012207031,319.2099914550781,322.69000244140625,43878500
2022-08-09,309.4322814941406,317.0799865722656,319.0299987792969,315.4200134277344,318.7699890136719,39764200
2022-08-10,318.0689697265625,325.92999267578125,326.2300109863281,322.05999755859375,324.5899963378906,51459600
2022-08-11,316.2635803222656,324.0799865722656,330.3599853515625,323.3599853515625,328.30999755859375,45897700
2022-08-12,322.42138671875,330.3900146484375,330.5899963378906,325.1000061035156,326.17999267578125,40928400
2022-08-15,325.0270080566406,333.05999755859375,333.57000732421875,329.3999938964844,329.4200134277344,38266600
2022-08-16,324.2658386230469,332.2799987792969,334.4200134277344,329.1600036621094,332.05999755859375,41186900
2022-08-17,320.56719970703125,328.489990234375,331.42999267578125,326.3599853515625,329.07000732421875,47842200
2022-08-18,321.338134765625,329.2799987792969,330.489990234375,326.7900085449219,328.44000244140625,41937200
2022-08-19,315.072998046875,322.8599853515625,326.8399963378906,322.0799865722656,326.1700134277344,51770600
2022-08-22,306.7780456542969,314.3599853515625,318.739990234375,313.5299987792969,318.5,51098900
2022-08-23,306.5242614746094,314.1000061035156,317.0,313.3299865722656,314.1199951171875,39497100
2022-08-24,307.4122619628906,315.010009765625,316.8699951171875,312.989990234375,313.6099853515625,38057100
2022-08-25,312.8479919433594,320.5799865722656,320.6000061035156,315.760009765625,316.8299865722656,38098300
2022-08-26,300.02490234375,307.44000244140625,321.510009765625,307.3500061035156,320.2799987792969,69047700
2022-08-29,297.06805419921875,304.4100036621094,307.2200012207031,303.2799987792969,304.6199951171875,48321900
2022-08-30,293.759765625,301.0199890136719,306.7300109863281,298.44000244140625,306.1000061035156,51184500
2022-08-31,292.05194091796875,299.2699890136719,304.9100036621094,299.1600036621094,303.989990234375,50044000
2022-09-01,292.1788024902344,299.3999938964844,299.7799987792969,292.95001220703125,296.7200012207031,57990700
2022-09-02,288.0509033203125,295.1700134277344,303.75,293.5199890136719,302.3399963378906,64666800
2022-09-06,285.9819641113281,293.04998779296875,296.6000061035156,290.8699951171875,295.6600036621094,57005400
2022-09-07,291.7591857910156,298.9700012207031,299.989990234375,293.2699890136719,293.5400085449219,49260400
2022-09-08,293.2718200683594,300.5199890136719,301.8699951171875,295.45001220703125,296.8500061035156,55649800
2022-09-09,299.683349609375,307.0899963378906,307.6000061035156,300.5199890136719,302.8299865722656,56125200
2022-09-12,303.2453308105469,310.739990234375,311.0799865722656,308.17999267578125,308.5,45905700
2022-09-13,286.6163635253906,293.70001220703125,303.0199890136719,292.7900085449219,301.79998779296875,79562200
2022-09-14,288.8901062011719,296.0299987792969,296.92999267578125,293.05999755859375,294.8699951171875,54907200
2022-09-15,284.0790100097656,291.1000061035156,296.5299987792969,289.4599914550781,294.07000732421875,65299400
2022-09-16,282.3419494628906,289.32000732421875,289.7200012207031,285.6199951171875,287.7200012207031,79920400
2022-09-19,284.5406188964844,291.04998779296875,291.2099914550781,286.0400085449219,286.1000061035156,52613800
2022-09-20,282.2724914550781,288.7300109863281,291.07000732421875,286.3800048828125,288.489990234375,51271100
2022-09-21,277.2181396484375,283.55999755859375,293.95001220703125,283.4200134277344,289.5899963378906,82931000
2022-09-22,273.8061828613281,280.07000732421875,283.0299987792969,278.82000732421875,282.0,62757100
2022-09-23,269.34820556640625,275.510009765625,277.8500061035156,272.0199890136719,277.54998779296875,74815200
2022-09-26,268.2336730957031,274.3699951171875,279.489990234375,273.55999755859375,275.0299987792969,71176700
2022-09-27,268.34124755859375,274.4800109863281,280.2099914550781,272.1099853515625,277.80999755859375,69780100
2022-09-28,273.67913818359375,279.94000244140625,281.25,272.95001220703125,274.4599914550781,79652100
2022-09-29,265.7895812988281,271.8699951171875,276.25,268.8399963378906,275.8599853515625,81216000
2022-09-30,261.28277587890625,267.260009765625,275.19000244140625,267.1000061035156,271.0299987792969,78482400
2022-10-03,267.4125061035156,273.5299987792969,275.1600036621094,267.5299987792969,269.07000732421875,61267400
2022-10-04,275.8201599121094,282.1300048828125,282.8500061035156,278.989990234375,278.989990234375,66696900
2022-10-05,275.6734924316406,281.9800109863281,283.80999755859375,275.4200134277344,278.2799987792969,55766300
2022-10-06,273.5030822753906,279.760009765625,284.17999267578125,279.42999267578125,280.9599914550781,53489400
2022-10-07,263.0815124511719,269.1000061035156,275.1499938964844,267.739990234375,275.0199890136719,71354700
2022-10-10,260.4516906738281,266.4100036621094,269.70001220703125,263.6400146484375,269.29998779296875,60393000
2022-10-11,256.8735656738281,262.75,267.6300048828125,261.0299987792969,264.70001220703125,66522500
2022-10-12,256.7855529785156,262.6600036621094,265.3599853515625,261.95001220703125,263.3999938964844,50580200
2022-10-13,262.80780029296875,268.82000732421875,270.1700134277344,254.25999450683594,255.16000366210938,112894100
2022-10-14,254.90853881835938,260.739990234375,271.80999755859375,260.1400146484375,271.20001220703125,77244300
2022-10-17,263.325927734375,269.3500061035156,270.239990234375,266.739990234375,266.8399963378906,64576500
2022-10-18,265.4082946777344,271.4800109863281,277.2099914550781,268.739990234375,276.5299987792969,69781000
2022-10-19,264.4403991699219,270.489990234375,273.67999267578125,268.07000732421875,269.92999267578125,53115400
2022-10-20,263.0912780761719,269.1099853515625,274.8399963378906,267.9200134277344,269.5799865722656,60605500
2022-10-21,269.2602844238281,275.4200134277344,275.9700012207031,266.82000732421875,267.9800109863281,77897700
2022-10-24,272.222412109375,278.45001220703125,279.3999938964844,271.9700012207031,275.69000244140625,63963600
2022-10-25,277.8536071777344,284.2099914550781,284.6000061035156,277.8999938964844,279.4100036621094,59014500
2022-10-26,271.71405029296875,277.92999267578125,283.9800109863281,277.42999267578125,278.4599914550781,63492400
2022-10-27,266.7672424316406,272.8699951171875,278.2799987792969,272.3399963378906,276.7900085449219,57760300
2022-10-28,274.9305419921875,281.2200012207031,281.70001220703125,272.05999755859375,272.2300109863281,62651300
2022-10-31,271.7336120605469,277.95001220703125,279.760009765625,275.989990234375,278.9200134277344,47742000
2022-11-01,268.9571228027344,275.1099853515625,282.07000732421875,274.739990234375,281.5,45895900
2022-11-02,259.73797607421875,265.67999267578125,278.2099914550781,265.6099853515625,275.0799865722656,79803100
2022-11-03,254.66409301757812,260.489990234375,264.5,260.1000061035156,263.010009765625,70038900
2022-11-04,258.7603759765625,264.67999267578125,266.6099853515625,259.0799865722656,265.5299987792969,78313200
2022-11-07,261.6053771972656,267.5899963378906,268.1400146484375,263.57000732421875,265.75,47333800
2022-11-08,263.5116882324219,269.5400085449219,272.8500061035156,265.5199890136719,269.1400146484375,63213800
2022-11-09,257.43084716796875,263.32000732421875,268.55999755859375,263.0299987792969,267.760009765625,64862100
2022-11-10,276.4263000488281,282.75,283.04998779296875,273.8500061035156,276.010009765625,99256700
2022-11-11,281.51971435546875,287.9599914550781,288.6400146484375,281.19000244140625,282.55999755859375,66961800
2022-11-14,279.05609130859375,285.44000244140625,289.2099914550781,284.44000244140625,285.8599853515625,55290700
2022-11-15,282.91778564453125,289.3900146484375,293.260009765625,285.9700012207031,292.2099914550781,73985400
2022-11-16,279.05609130859375,285.44000244140625,289.4800109863281,284.6000061035156,287.3900146484375,48859800
2022-11-17,278.440185546875,284.80999755859375,286.32000732421875,280.7200012207031,280.8800048828125,55462100
2022-11-18,278.45001220703125,284.82000732421875,287.989990234375,282.32000732421875,287.8900146484375,53588600
2022-11-21,275.5855407714844,281.8900146484375,284.5799865722656,281.0400085449219,283.3999938964844,40083500
2022-11-22,279.5546875,285.95001220703125,286.1099853515625,280.4599914550781,282.6400146484375,41873400
2022-11-23,282.3605041503906,288.82000732421875,289.4599914550781,285.7900085449219,285.9700012207031,46390000
2022-11-25,280.5030517578125,286.9200134277344,287.9100036621094,286.4200134277344,287.19000244140625,15498800
2022-11-28,276.3871154785156,282.7099914550781,286.9599914550781,281.760009765625,284.8999938964844,38714200
2022-11-29,274.29498291015625,280.57000732421875,283.3500061035156,279.1700134277344,282.94000244140625,35618900
2022-11-30,286.7989196777344,293.3599853515625,293.4700012207031,279.9700012207031,280.8399963378906,74718100
2022-12-01,287.1509094238281,293.7200012207031,295.75,290.8800048828125,293.69000244140625,51547300
2022-12-02,286.0070495605469,292.54998779296875,293.45001220703125,288.3599853515625,288.5400085449219,53583200
2022-12-05,281.2069091796875,287.6400146484375,291.67999267578125,286.1499938964844,290.3800048828125,41482100
2022-12-06,275.380126953125,281.67999267578125,287.6199951171875,280.260009765625,287.4800109863281,53937600
2022-12-07,274.25592041015625,280.5299987792969,282.57000732421875,278.7799987792969,280.4700012207031,45614300
2022-12-08,277.50164794921875,283.8500061035156,284.8399963378906,279.7900085449219,281.9100036621094,42594900
2022-12-09,275.73211669921875,282.0400085449219,285.6400146484375,281.5899963378906,282.80999755859375,47860500
2022-12-12,279.19293212890625,285.5799865722656,285.6400146484375,281.1600036621094,282.2200012207031,35732500
2022-12-13,282.1943054199219,288.6499938964844,296.8800048828125,285.9100036621094,296.6499938964844,80667700
2022-12-14,280.1021728515625,286.510009765625,291.4100036621094,283.19000244140625,288.04998779296875,64984400
2022-12-15,270.6973571777344,276.8900146484375,283.010009765625,275.6700134277344,282.3299865722656,60554100
2022-12-16,268.11639404296875,274.25,277.7699890136719,272.6099853515625,276.20001220703125,68300400
2022-12-19,264.3483581542969,269.75,273.9599914550781,268.489990234375,273.8699951171875,44167900
2022-12-20,264.142578125,269.5400085449219,271.32000732421875,266.95001220703125,268.55999755859375,51064200
2022-12-21,267.9742431640625,273.45001220703125,274.7799987792969,269.739990234375,270.6000061035156,46394700
2022-12-22,261.4182434082031,266.760009765625,270.510009765625,262.4599914550781,270.3800048828125,60278400
2022-12-23,262.0061950683594,267.3599853515625,268.0400085449219,263.5299987792969,265.4700012207031,39373600
2022-12-27,258.3019104003906,263.5799865722656,266.8500061035156,263.0299987792969,266.739990234375,38009000
2022-12-28,254.89158630371094,260.1000061035156,265.4700012207031,259.7300109863281,263.1700134277344,47139000
2022-12-29,261.1046447753906,266.44000244140625,267.3999938964844,262.25,262.9599914550781,45893600
2022-12-30,260.9478454589844,266.2799987792969,266.4100036621094,262.2900085449219,263.6199951171875,37858300
2023-01-03,259.1839294433594,264.4800109863281,270.1499938964844,262.1300048828125,268.6499938964844,42335300
2023-01-04,260.418701171875,265.739990234375,267.45001220703125,262.5299987792969,266.6400146484375,47754900
2023-01-05,256.3419494628906,261.5799865722656,264.2099914550781,261.260009765625,264.0400085449219,45396700
2023-01-06,263.4173583984375,268.79998779296875,269.94000244140625,260.3399963378906,263.3500061035156,54659700
2023-01-09,265.12255859375,270.5400085449219,275.2900085449219,269.9200134277344,270.8299865722656,45568700
2023-01-10,267.36669921875,272.8299865722656,272.94000244140625,268.9700012207031,269.489990234375,35247800
2023-01-11,271.9921569824219,277.54998779296875,277.6600036621094,273.1199951171875,273.9200134277344,44077000
2023-01-12,273.462158203125,279.04998779296875,280.1000061035156,273.739990234375,278.1199951171875,60600000
2023-01-13,275.3437805175781,280.9700012207031,281.2200012207031,276.1600036621094,276.5,44802900
2023-01-17,275.90228271484375,281.5400085449219,282.8500061035156,279.5799865722656,280.7699890136719,36269700
2023-01-18,272.3155822753906,277.8800048828125,284.69000244140625,277.6700134277344,283.1099853515625,47754500
2023-01-19,269.64019775390625,275.1499938964844,277.3800048828125,273.8900146484375,276.2200012207031,44150400
2023-01-20,277.01947021484375,282.67999267578125,283.0199890136719,275.7099914550781,276.7900085449219,60613600
2023-01-23,283.1737060546875,288.9599914550781,290.2099914550781,282.7300109863281,283.5400085449219,52799900
2023-01-24,282.59552001953125,288.3699951171875,289.54998779296875,286.7799987792969,287.30999755859375,44875100
2023-01-25,281.9683837890625,287.7300109863281,288.3599853515625,281.17999267578125,283.7699890136719,50872000
2023-01-26,287.4659729003906,293.3399963378906,293.5199890136719,288.5199890136719,291.2200012207031,51596300
2023-01-27,290.3276062011719,296.260009765625,298.260009765625,291.8800048828125,292.0,56441900
2023-01-30,284.4574279785156,290.2699890136719,294.3800048828125,289.8900146484375,292.92999267578125,49405800
2023-01-31,288.7203369140625,294.6199951171875,294.7200012207031,290.20001220703125,290.30999755859375,46705100
2023-02-01,294.8942565917969,300.9200134277344,303.42999267578125,292.29998779296875,294.4100036621094,67562200
2023-02-02,305.4779357910156,311.7200012207031,313.67999267578125,306.7300109863281,307.57000732421875,83070600
2023-02-03,300.0488586425781,306.17999267578125,312.3900146484375,304.5400085449219,304.94000244140625,76170800
2023-02-06,297.5107421875,303.5899963378906,305.9100036621094,302.2200012207031,303.510009765625,40802300
2023-02-07,303.67474365234375,309.8800048828125,311.0299987792969,302.32000732421875,303.4599914550781,67584000
2023-02-08,298.27508544921875,304.3699951171875,309.5,303.6700134277344,308.5400085449219,56720900
2023-02-09,295.6390075683594,301.67999267578125,308.989990234375,300.20001220703125,308.8399963378906,49137800
2023-02-10,293.6986389160156,299.70001220703125,301.57000732421875,297.25,299.4800109863281,50050100
2023-02-13,298.40252685546875,304.5,305.1000061035156,299.92999267578125,301.1300048828125,39636700
2023-02-14,300.6074523925781,306.75,307.7200012207031,300.9100036621094,302.8900146484375,64079100
2023-02-15,302.910400390625,309.1000061035156,309.2699890136719,304.20001220703125,304.8999938964844,43100600
2023-02-16,297.2265625,303.29998779296875,308.42999267578125,303.1499938964844,304.3800048828125,59498600
2023-02-17,295.1293640136719,301.1600036621094,301.92999267578125,298.1000061035156,301.07000732421875,58230700
2023-02-21,288.1421813964844,294.0299987792969,298.7300109863281,293.8900146484375,297.260009765625,46526700
2023-02-22,288.3577575683594,294.25,296.3599853515625,292.55999755859375,294.6199951171875,51389200
2023-02-23,290.87628173828125,296.82000732421875,298.1300048828125,292.54998779296875,297.9700012207031,69294400
2023-02-24,286.00579833984375,291.8500061035156,292.9700012207031,290.04998779296875,291.760009765625,74332000
2023-02-27,288.0539245605469,293.94000244140625,296.489990234375,293.3399963378906,295.07000732421875,48995000
2023-02-28,287.68157958984375,293.55999755859375,296.1199951171875,292.9599914550781,293.29998779296875,48243100
2023-03-01,285.3688659667969,291.20001220703125,293.92999267578125,290.20001220703125,293.260009765625,58287000
2023-03-02,287.73052978515625,293.6099853515625,294.42999267578125,288.3699951171875,288.6600036621094,53565900
2023-03-03,293.6789855957031,299.67999267578125,299.9200134277344,294.8699951171875,295.3900146484375,60511500
2023-03-06,294.0122375488281,300.0199890136719,304.0,299.82000732421875,300.94000244140625,56736300
2023-03-07,290.4059143066406,296.3399963378906,301.010009765625,295.7200012207031,300.07000732421875,65955800
2023-03-08,291.85638427734375,297.82000732421875,298.42999267578125,294.8800048828125,296.7699890136719,50876300
2023-03-09,286.799560546875,292.6600036621094,300.9800109863281,291.8299865722656,298.3299865722656,71456700
2023-03-10,282.7718811035156,288.54998779296875,294.3500061035156,287.3800048828125,292.8299865722656,98593600
2023-03-13,284.8690185546875,290.69000244140625,294.4700012207031,285.19000244140625,286.7300109863281,97123600
2023-03-14,291.4153137207031,297.3699951171875,297.92999267578125,293.45001220703125,294.30999755859375,73602500
2023-03-15,292.94403076171875,298.92999267578125,299.2699890136719,293.239990234375,294.7099914550781,83631500
2023-03-16,300.666259765625,306.80999755859375,307.17999267578125,297.19000244140625,298.0,98198100
2023-03-17,299.2452697753906,305.3599853515625,309.1499938964844,303.3699951171875,306.7200012207031,89923700
2023-03-20,300.30731201171875,305.9700012207031,306.29998779296875,302.010009765625,304.260009765625,56359500
2023-03-21,304.5963439941406,310.3399963378906,310.79998779296875,306.3999938964844,307.94000244140625,49757000
2023-03-22,300.45452880859375,306.1199951171875,315.25,305.95001220703125,310.2699890136719,75791900
2023-03-23,304.01739501953125,309.75,314.1499938964844,307.010009765625,309.9200134277344,74576000
